Number of components,Type of DES,I,II,III,IV,V,Component#1,Component#2,Component#3,X#1 (molar fraction),X#2 (molar fraction),X#3 (molar fraction),"Temperature, K","Viscosity, cP",Reference (DOI)
2,Ⅲ,0,0,1,0,0,"n,n-Diethylethanolammonium chloride",ethylene glycol,,0.333,0.667,,318.15,21.9701,10.1016/j.jct.2013.05.041
2,Ⅲ,0,0,1,0,0,"n,n-Diethylethanolammonium chloride",ethylene glycol,,0.333,0.667,,323.15,18.5065,10.1016/j.jct.2013.05.041
2,Ⅲ,0,0,1,0,0,"n,n-Diethylethanolammonium chloride",ethylene glycol,,0.333,0.667,,328.15,15.8308,10.1016/j.jct.2013.05.041
2,Ⅲ,0,0,1,0,0,"n,n-Diethylethanolammonium chloride",ethylene glycol,,0.333,0.667,,333.15,13.5007,10.1016/j.jct.2013.05.041
2,Ⅲ,0,0,1,0,0,"n,n-Diethylethanolammonium chloride",ethylene glycol,,0.333,0.667,,338.15,11.4891,10.1016/j.jct.2013.05.041
2,Ⅲ,0,0,1,0,0,"n,n-Diethylethanolammonium chloride",ethylene glycol,,0.333,0.667,,343.15,9.9868,10.1016/j.jct.2013.05.041
2,Ⅲ,0,0,1,0,0,choline chloride,"1,4-butanediol",,0.2,0.8,,303.15,54.75,10.1021/acs.jced.0c00386
2,Ⅲ,0,0,1,0,0,choline chloride,"1,4-butanediol",,0.2,0.8,,308.15,44.49,10.1021/acs.jced.0c00386
2,Ⅲ,0,0,1,0,0,choline chloride,"1,4-butanediol",,0.2,0.8,,313.15,36.66,10.1021/acs.jced.0c00386
2,Ⅲ,0,0,1,0,0,choline chloride,"1,4-butanediol",,0.2,0.8,,318.15,30.4,10.1021/acs.jced.0c00386
2,Ⅲ,0,0,1,0,0,choline chloride,"1,4-butanediol",,0.2,0.8,,323.15,25.74,10.1021/acs.jced.0c00386
2,Ⅲ,0,0,1,0,0,choline chloride,"1,4-butanediol",,0.2,0.8,,328.15,21.73,10.1021/acs.jced.0c00386
2,Ⅲ,0,0,1,0,0,choline chloride,"1,4-butanediol",,0.2,0.8,,333.15,18.68,10.1021/acs.jced.0c00386
2,Ⅲ,0,0,1,0,0,choline chloride,"1,4-butanediol",,0.2,0.8,,338.15,16.09,10.1021/acs.jced.0c00386
2,Ⅲ,0,0,1,0,0,choline chloride,"1,4-butanediol",,0.2,0.8,,343.15,14,10.1021/acs.jced.0c00386
2,Ⅲ,0,0,1,0,0,choline chloride,"2,3-butanediol",,0.2,0.8,,303.15,71.79,10.1021/acs.jced.0c00386
2,Ⅲ,0,0,1,0,0,choline chloride,"2,3-butanediol",,0.2,0.8,,308.15,53.5,10.1021/acs.jced.0c00386
2,Ⅲ,0,0,1,0,0,choline chloride,"2,3-butanediol",,0.2,0.8,,313.15,40.72,10.1021/acs.jced.0c00386
2,Ⅲ,0,0,1,0,0,choline chloride,"2,3-butanediol",,0.2,0.8,,318.15,31.73,10.1021/acs.jced.0c00386
2,Ⅲ,0,0,1,0,0,choline chloride,"2,3-butanediol",,0.2,0.8,,323.15,25.22,10.1021/acs.jced.0c00386
2,Ⅲ,0,0,1,0,0,choline chloride,"2,3-butanediol",,0.2,0.8,,328.15,20.52,10.1021/acs.jced.0c00386
2,Ⅲ,0,0,1,0,0,choline chloride,"2,3-butanediol",,0.2,0.8,,333.15,16.86,10.1021/acs.jced.0c00386
2,Ⅲ,0,0,1,0,0,choline chloride,"2,3-butanediol",,0.2,0.8,,338.15,14.04,10.1021/acs.jced.0c00386
2,Ⅲ,0,0,1,0,0,choline chloride,"2,3-butanediol",,0.2,0.8,,343.15,11.89,10.1021/acs.jced.0c00386
2,Ⅲ,0,0,1,0,0,choline chloride,"1,3-propanediol",,0.2,0.8,,303.15,34.45,10.1021/acs.jced.0c00386
2,Ⅲ,0,0,1,0,0,choline chloride,"1,3-propanediol",,0.2,0.8,,308.15,28.87,10.1021/acs.jced.0c00386
2,Ⅲ,0,0,1,0,0,choline chloride,"1,3-propanediol",,0.2,0.8,,313.15,24.21,10.1021/acs.jced.0c00386
2,Ⅲ,0,0,1,0,0,choline chloride,"1,3-propanediol",,0.2,0.8,,318.15,20.52,10.1021/acs.jced.0c00386
2,Ⅲ,0,0,1,0,0,choline chloride,"1,3-propanediol",,0.2,0.8,,323.15,17.57,10.1021/acs.jced.0c00386
2,Ⅲ,0,0,1,0,0,choline chloride,"1,3-propanediol",,0.2,0.8,,328.15,15.19,10.1021/acs.jced.0c00386
2,Ⅲ,0,0,1,0,0,choline chloride,"1,3-propanediol",,0.2,0.8,,333.15,13.21,10.1021/acs.jced.0c00386
2,Ⅲ,0,0,1,0,0,choline chloride,"1,3-propanediol",,0.2,0.8,,338.15,11.58,10.1021/acs.jced.0c00386
2,Ⅲ,0,0,1,0,0,choline chloride,"1,3-propanediol",,0.2,0.8,,343.15,10.26,10.1021/acs.jced.0c00386
2,Ⅲ,0,0,1,0,0,choline chloride,"1,4-butanediol",,0.25,0.75,,303.15,60.64,10.1021/acs.jced.0c00386
2,Ⅲ,0,0,1,0,0,choline chloride,"1,4-butanediol",,0.25,0.75,,308.15,49.3,10.1021/acs.jced.0c00386
2,Ⅲ,0,0,1,0,0,choline chloride,"1,4-butanediol",,0.25,0.75,,313.15,40.55,10.1021/acs.jced.0c00386
2,Ⅲ,0,0,1,0,0,choline chloride,"1,4-butanediol",,0.25,0.75,,318.15,33.94,10.1021/acs.jced.0c00386
2,Ⅲ,0,0,1,0,0,choline chloride,"1,4-butanediol",,0.25,0.75,,323.15,28.53,10.1021/acs.jced.0c00386
2,Ⅲ,0,0,1,0,0,choline chloride,"1,4-butanediol",,0.25,0.75,,328.15,24.31,10.1021/acs.jced.0c00386
2,Ⅲ,0,0,1,0,0,choline chloride,"1,4-butanediol",,0.25,0.75,,333.15,20.83,10.1021/acs.jced.0c00386
2,Ⅲ,0,0,1,0,0,choline chloride,"1,4-butanediol",,0.25,0.75,,338.15,18.02,10.1021/acs.jced.0c00386
2,Ⅲ,0,0,1,0,0,choline chloride,"1,4-butanediol",,0.25,0.75,,343.15,15.7,10.1021/acs.jced.0c00386
2,Ⅲ,0,0,1,0,0,choline chloride,"2,3-butanediol",,0.25,0.75,,303.15,84.88,10.1021/acs.jced.0c00386
2,Ⅲ,0,0,1,0,0,choline chloride,"2,3-butanediol",,0.25,0.75,,308.15,63.93,10.1021/acs.jced.0c00386
2,Ⅲ,0,0,1,0,0,choline chloride,"2,3-butanediol",,0.25,0.75,,313.15,48.73,10.1021/acs.jced.0c00386
2,Ⅲ,0,0,1,0,0,choline chloride,"2,3-butanediol",,0.25,0.75,,318.15,38.16,10.1021/acs.jced.0c00386
2,Ⅲ,0,0,1,0,0,choline chloride,"2,3-butanediol",,0.25,0.75,,323.15,30.43,10.1021/acs.jced.0c00386
2,Ⅲ,0,0,1,0,0,choline chloride,"2,3-butanediol",,0.25,0.75,,328.15,24.66,10.1021/acs.jced.0c00386
2,Ⅲ,0,0,1,0,0,choline chloride,"2,3-butanediol",,0.25,0.75,,333.15,20.4,10.1021/acs.jced.0c00386
2,Ⅲ,0,0,1,0,0,choline chloride,"2,3-butanediol",,0.25,0.75,,338.15,16.93,10.1021/acs.jced.0c00386
2,Ⅲ,0,0,1,0,0,choline chloride,"2,3-butanediol",,0.25,0.75,,343.15,14.34,10.1021/acs.jced.0c00386
2,Ⅲ,0,0,1,0,0,choline chloride,"1,3-propanediol",,0.25,0.75,,303.15,40.05,10.1021/acs.jced.0c00386
2,Ⅲ,0,0,1,0,0,choline chloride,"1,3-propanediol",,0.25,0.75,,308.15,33.17,10.1021/acs.jced.0c00386
2,Ⅲ,0,0,1,0,0,choline chloride,"1,3-propanediol",,0.25,0.75,,313.15,27.84,10.1021/acs.jced.0c00386
2,Ⅲ,0,0,1,0,0,choline chloride,"1,3-propanediol",,0.25,0.75,,318.15,23.62,10.1021/acs.jced.0c00386
2,Ⅲ,0,0,1,0,0,choline chloride,"1,3-propanediol",,0.25,0.75,,323.15,20.25,10.1021/acs.jced.0c00386
2,Ⅲ,0,0,1,0,0,choline chloride,"1,3-propanediol",,0.25,0.75,,328.15,17.56,10.1021/acs.jced.0c00386
2,Ⅲ,0,0,1,0,0,choline chloride,"1,3-propanediol",,0.25,0.75,,333.15,15.3,10.1021/acs.jced.0c00386
2,Ⅲ,0,0,1,0,0,choline chloride,"1,3-propanediol",,0.25,0.75,,338.15,13.42,10.1021/acs.jced.0c00386
2,Ⅲ,0,0,1,0,0,choline chloride,"1,3-propanediol",,0.25,0.75,,343.15,11.85,10.1021/acs.jced.0c00386
2,Ⅲ,0,0,1,0,0,choline chloride,phenylacetic acid,,0.333,0.667,,308.15,203.6,10.1002/ceat.201600475
2,Ⅲ,0,0,1,0,0,choline chloride,phenylacetic acid,,0.333,0.667,,328.15,73.6,10.1002/ceat.201600475
2,Ⅲ,0,0,1,0,0,choline chloride,phenylacetic acid,,0.333,0.667,,348.15,38.3,10.1002/ceat.201600475
2,Ⅲ,0,0,1,0,0,choline chloride,phenylacetic acid,,0.333,0.667,,363.15,25.2,10.1002/ceat.201600475
2,Ⅲ,0,0,1,0,0,choline chloride,phenylacetic acid,,0.25,0.75,,308.15,160.4,10.1002/ceat.201600475
2,Ⅲ,0,0,1,0,0,choline chloride,phenylacetic acid,,0.25,0.75,,328.15,60.7,10.1002/ceat.201600475
2,Ⅲ,0,0,1,0,0,choline chloride,phenylacetic acid,,0.25,0.75,,348.15,24.5,10.1002/ceat.201600475
2,Ⅲ,0,0,1,0,0,choline chloride,phenylacetic acid,,0.25,0.75,,363.15,24.4,10.1002/ceat.201600475
2,Ⅲ,0,0,1,0,0,choline chloride,phenylacetic acid,,0.2,0.8,,328.15,35.3,10.1002/ceat.201600475
2,Ⅲ,0,0,1,0,0,choline chloride,phenylacetic acid,,0.2,0.8,,348.15,18,10.1002/ceat.201600475
2,Ⅲ,0,0,1,0,0,choline chloride,phenylacetic acid,,0.2,0.8,,363.15,13,10.1002/ceat.201600475
2,Ⅲ,0,0,1,0,0,choline chloride,DL-Lactic Acid,,0.5,0.5,,298.15,396.7,10.1002/slct.201701223
2,Ⅲ,0,0,1,0,0,choline chloride,DL-Lactic Acid,,0.5,0.5,,318.15,153.1,10.1002/slct.201701223
2,Ⅲ,0,0,1,0,0,choline chloride,DL-Lactic Acid,,0.5,0.5,,338.15,78,10.1002/slct.201701223
2,Ⅲ,0,0,1,0,0,choline chloride,DL-Lactic Acid,,0.5,0.5,,358.15,36.6,10.1002/slct.201701223
2,Ⅲ,0,0,1,0,0,choline chloride,DL-Malic Acid,,0.5,0.5,,298.15,27492,10.1002/slct.201701223
2,Ⅲ,0,0,1,0,0,choline chloride,DL-Malic Acid,,0.5,0.5,,318.15,9100.7,10.1002/slct.201701223
2,Ⅲ,0,0,1,0,0,choline chloride,DL-Malic Acid,,0.5,0.5,,338.15,2509,10.1002/slct.201701223
2,Ⅲ,0,0,1,0,0,choline chloride,DL-Malic Acid,,0.5,0.5,,358.15,797.1,10.1002/slct.201701223
2,Ⅲ,0,0,1,0,0,choline chloride,citric acid,,0.5,0.5,,298.15,834114,10.1002/slct.201701223
2,Ⅲ,0,0,1,0,0,choline chloride,citric acid,,0.5,0.5,,318.15,41657,10.1002/slct.201701223
2,Ⅲ,0,0,1,0,0,choline chloride,citric acid,,0.5,0.5,,338.15,10298,10.1002/slct.201701223
2,Ⅲ,0,0,1,0,0,choline chloride,citric acid,,0.5,0.5,,358.15,3489.4,10.1002/slct.201701223
2,Ⅲ,0,0,1,0,0,choline chloride,D-Fructose,,0.5,0.5,,298.15,482.1,10.1002/slct.201701223
2,Ⅲ,0,0,1,0,0,choline chloride,D-Fructose,,0.5,0.5,,318.15,239.2,10.1002/slct.201701223
2,Ⅲ,0,0,1,0,0,choline chloride,D-Fructose,,0.5,0.5,,338.15,100.1,10.1002/slct.201701223
2,Ⅲ,0,0,1,0,0,choline chloride,D-Fructose,,0.5,0.5,,358.15,38.9,10.1002/slct.201701223
2,Ⅲ,0,0,1,0,0,choline chloride,glycolic acid,,0.5,0.5,,293.15,779.4,10.1021/sc500439w
2,Ⅲ,0,0,1,0,0,choline chloride,glycolic acid,,0.5,0.5,,298.15,547.9,10.1021/sc500439w
2,Ⅲ,0,0,1,0,0,choline chloride,glycolic acid,,0.5,0.5,,303.15,394.8,10.1021/sc500439w
2,Ⅲ,0,0,1,0,0,choline chloride,glycolic acid,,0.5,0.5,,308.15,290.6,10.1021/sc500439w
2,Ⅲ,0,0,1,0,0,choline chloride,glycolic acid,,0.5,0.5,,313.15,218.6,10.1021/sc500439w
2,Ⅲ,0,0,1,0,0,choline chloride,glycolic acid,,0.5,0.5,,318.15,167,10.1021/sc500439w
2,Ⅲ,0,0,1,0,0,choline chloride,glycolic acid,,0.5,0.5,,323.15,130.1,10.1021/sc500439w
2,Ⅲ,0,0,1,0,0,choline chloride,glycolic acid,,0.5,0.5,,328.15,102.9,10.1021/sc500439w
2,Ⅲ,0,0,1,0,0,choline chloride,glycolic acid,,0.5,0.5,,333.15,82.82,10.1021/sc500439w
2,Ⅲ,0,0,1,0,0,choline chloride,glycolic acid,,0.5,0.5,,338.15,67.03,10.1021/sc500439w
2,Ⅲ,0,0,1,0,0,choline chloride,glycolic acid,,0.5,0.5,,343.15,55.25,10.1021/sc500439w
2,Ⅲ,0,0,1,0,0,choline chloride,glycolic acid,,0.5,0.5,,348.15,45.93,10.1021/sc500439w
2,Ⅲ,0,0,1,0,0,choline chloride,glycolic acid,,0.5,0.5,,353.15,38.91,10.1021/sc500439w
2,Ⅲ,0,0,1,0,0,choline chloride,oxalic acid,,0.5,0.5,,293.15,15678,10.1021/sc500439w
2,Ⅲ,0,0,1,0,0,choline chloride,oxalic acid,,0.5,0.5,,298.15,8953,10.1021/sc500439w
2,Ⅲ,0,0,1,0,0,choline chloride,oxalic acid,,0.5,0.5,,303.15,5363,10.1021/sc500439w
2,Ⅲ,0,0,1,0,0,choline chloride,oxalic acid,,0.5,0.5,,308.15,3332,10.1021/sc500439w
2,Ⅲ,0,0,1,0,0,choline chloride,oxalic acid,,0.5,0.5,,313.15,2142,10.1021/sc500439w
2,Ⅲ,0,0,1,0,0,choline chloride,oxalic acid,,0.5,0.5,,318.15,1421,10.1021/sc500439w
2,Ⅲ,0,0,1,0,0,choline chloride,oxalic acid,,0.5,0.5,,323.15,971.1,10.1021/sc500439w
2,Ⅲ,0,0,1,0,0,choline chloride,oxalic acid,,0.5,0.5,,328.15,681.2,10.1021/sc500439w
2,Ⅲ,0,0,1,0,0,choline chloride,oxalic acid,,0.5,0.5,,333.15,490.1,10.1021/sc500439w
2,Ⅲ,0,0,1,0,0,choline chloride,oxalic acid,,0.5,0.5,,338.15,360.9,10.1021/sc500439w
2,Ⅲ,0,0,1,0,0,choline chloride,oxalic acid,,0.5,0.5,,343.15,271.5,10.1021/sc500439w
2,Ⅲ,0,0,1,0,0,choline chloride,oxalic acid,,0.5,0.5,,348.15,208.3,10.1021/sc500439w
2,Ⅲ,0,0,1,0,0,choline chloride,malonic acid,,0.5,0.5,,293.15,2016,10.1021/sc500439w
2,Ⅲ,0,0,1,0,0,choline chloride,malonic acid,,0.5,0.5,,298.15,1389,10.1021/sc500439w
2,Ⅲ,0,0,1,0,0,choline chloride,malonic acid,,0.5,0.5,,303.15,982.9,10.1021/sc500439w
2,Ⅲ,0,0,1,0,0,choline chloride,malonic acid,,0.5,0.5,,308.15,710.7,10.1021/sc500439w
2,Ⅲ,0,0,1,0,0,choline chloride,malonic acid,,0.5,0.5,,313.15,524.5,10.1021/sc500439w
2,Ⅲ,0,0,1,0,0,choline chloride,malonic acid,,0.5,0.5,,318.15,393.9,10.1021/sc500439w
2,Ⅲ,0,0,1,0,0,choline chloride,malonic acid,,0.5,0.5,,323.15,301.2,10.1021/sc500439w
2,Ⅲ,0,0,1,0,0,choline chloride,malonic acid,,0.5,0.5,,328.15,233.8,10.1021/sc500439w
2,Ⅲ,0,0,1,0,0,choline chloride,malonic acid,,0.5,0.5,,333.15,184.4,10.1021/sc500439w
2,Ⅲ,0,0,1,0,0,choline chloride,malonic acid,,0.5,0.5,,338.15,146.9,10.1021/sc500439w
2,Ⅲ,0,0,1,0,0,choline chloride,malonic acid,,0.5,0.5,,343.15,118.7,10.1021/sc500439w
2,Ⅲ,0,0,1,0,0,choline chloride,malonic acid,,0.5,0.5,,348.15,96.66,10.1021/sc500439w
2,Ⅲ,0,0,1,0,0,choline chloride,levulinic acid,,0.333,0.667,,293.15,320.6,10.1021/sc500439w
2,Ⅲ,0,0,1,0,0,choline chloride,levulinic acid,,0.333,0.667,,298.15,226.8,10.1021/sc500439w
2,Ⅲ,0,0,1,0,0,choline chloride,levulinic acid,,0.333,0.667,,303.15,164.5,10.1021/sc500439w
2,Ⅲ,0,0,1,0,0,choline chloride,levulinic acid,,0.333,0.667,,308.15,122.5,10.1021/sc500439w
2,Ⅲ,0,0,1,0,0,choline chloride,levulinic acid,,0.333,0.667,,313.15,93.62,10.1021/sc500439w
2,Ⅲ,0,0,1,0,0,choline chloride,levulinic acid,,0.333,0.667,,318.15,72.54,10.1021/sc500439w
2,Ⅲ,0,0,1,0,0,choline chloride,levulinic acid,,0.333,0.667,,323.15,57.48,10.1021/sc500439w
2,Ⅲ,0,0,1,0,0,choline chloride,levulinic acid,,0.333,0.667,,328.15,46.28,10.1021/sc500439w
2,Ⅲ,0,0,1,0,0,choline chloride,levulinic acid,,0.333,0.667,,333.15,37.95,10.1021/sc500439w
2,Ⅲ,0,0,1,0,0,choline chloride,levulinic acid,,0.333,0.667,,338.15,31.3,10.1021/sc500439w
2,Ⅲ,0,0,1,0,0,choline chloride,levulinic acid,,0.333,0.667,,343.15,26.22,10.1021/sc500439w
2,Ⅲ,0,0,1,0,0,choline chloride,levulinic acid,,0.333,0.667,,348.15,22.23,10.1021/sc500439w
2,Ⅲ,0,0,1,0,0,choline chloride,glutaric acid,,0.5,0.5,,293.15,2968,10.1021/sc500439w
2,Ⅲ,0,0,1,0,0,choline chloride,glutaric acid,,0.5,0.5,,298.15,2015,10.1021/sc500439w
2,Ⅲ,0,0,1,0,0,choline chloride,glutaric acid,,0.5,0.5,,303.15,1408,10.1021/sc500439w
2,Ⅲ,0,0,1,0,0,choline chloride,glutaric acid,,0.5,0.5,,308.15,1007,10.1021/sc500439w
2,Ⅲ,0,0,1,0,0,choline chloride,glutaric acid,,0.5,0.5,,313.15,735.8,10.1021/sc500439w
2,Ⅲ,0,0,1,0,0,choline chloride,glutaric acid,,0.5,0.5,,318.15,547.5,10.1021/sc500439w
2,Ⅲ,0,0,1,0,0,choline chloride,glutaric acid,,0.5,0.5,,323.15,414.6,10.1021/sc500439w
2,Ⅲ,0,0,1,0,0,choline chloride,glutaric acid,,0.5,0.5,,328.15,319.2,10.1021/sc500439w
2,Ⅲ,0,0,1,0,0,choline chloride,glutaric acid,,0.5,0.5,,333.15,249.7,10.1021/sc500439w
2,Ⅲ,0,0,1,0,0,choline chloride,glutaric acid,,0.5,0.5,,338.15,197.6,10.1021/sc500439w
2,Ⅲ,0,0,1,0,0,choline chloride,glutaric acid,,0.5,0.5,,343.15,158.5,10.1021/sc500439w
2,Ⅲ,0,0,1,0,0,choline chloride,glutaric acid,,0.5,0.5,,348.15,128.7,10.1021/sc500439w
2,Ⅲ,0,0,1,0,0,choline chloride,glutaric acid,,0.5,0.5,,353.15,105.8,10.1021/sc500439w
2,Ⅲ,0,0,1,0,0,choline chloride,urea,,0.333,0.667,,293.2,1685.8,10.1021/acs.jced.6b00680
2,Ⅲ,0,0,1,0,0,choline chloride,urea,,0.333,0.667,,298.2,1012.3,10.1021/acs.jced.6b00680
2,Ⅲ,0,0,1,0,0,choline chloride,urea,,0.333,0.667,,303.2,658.5,10.1021/acs.jced.6b00680
2,Ⅲ,0,0,1,0,0,choline chloride,urea,,0.333,0.667,,308.2,454.9,10.1021/acs.jced.6b00680
2,Ⅲ,0,0,1,0,0,choline chloride,urea,,0.333,0.667,,313.2,333.6,10.1021/acs.jced.6b00680
2,Ⅲ,0,0,1,0,0,choline chloride,urea,,0.333,0.667,,318.2,259.8,10.1021/acs.jced.6b00680
2,Ⅲ,0,0,1,0,0,choline chloride,urea,,0.333,0.667,,323.2,210.6,10.1021/acs.jced.6b00680
2,Ⅲ,0,0,1,0,0,choline chloride,urea,,0.333,0.667,,328.2,179.5,10.1021/acs.jced.6b00680
2,Ⅲ,0,0,1,0,0,choline chloride,urea,,0.333,0.667,,333.2,160.8,10.1021/acs.jced.6b00680
2,Ⅲ,0,0,1,0,0,choline chloride,urea,,0.333,0.667,,338.2,142.6,10.1021/acs.jced.6b00680
2,Ⅲ,0,0,1,0,0,choline chloride,urea,,0.333,0.667,,343.2,129,10.1021/acs.jced.6b00680
2,Ⅲ,0,0,1,0,0,choline chloride,urea,,0.333,0.667,,348.2,115.6,10.1021/acs.jced.6b00680
2,Ⅲ,0,0,1,0,0,choline chloride,urea,,0.333,0.667,,353.2,106.7,10.1021/acs.jced.6b00680
2,Ⅲ,0,0,1,0,0,choline chloride,ethylene glycol,,0.333,0.667,,293.2,60.9,10.1021/acs.jced.6b00680
2,Ⅲ,0,0,1,0,0,choline chloride,ethylene glycol,,0.333,0.667,,298.2,51.4,10.1021/acs.jced.6b00680
2,Ⅲ,0,0,1,0,0,choline chloride,ethylene glycol,,0.333,0.667,,303.2,44.3,10.1021/acs.jced.6b00680
2,Ⅲ,0,0,1,0,0,choline chloride,ethylene glycol,,0.333,0.667,,308.2,38.1,10.1021/acs.jced.6b00680
2,Ⅲ,0,0,1,0,0,choline chloride,ethylene glycol,,0.333,0.667,,313.2,33.4,10.1021/acs.jced.6b00680
2,Ⅲ,0,0,1,0,0,choline chloride,ethylene glycol,,0.333,0.667,,318.2,29.4,10.1021/acs.jced.6b00680
2,Ⅲ,0,0,1,0,0,choline chloride,ethylene glycol,,0.333,0.667,,323.2,26,10.1021/acs.jced.6b00680
2,Ⅲ,0,0,1,0,0,choline chloride,ethylene glycol,,0.333,0.667,,328.2,23.3,10.1021/acs.jced.6b00680
2,Ⅲ,0,0,1,0,0,choline chloride,ethylene glycol,,0.333,0.667,,333.2,21.1,10.1021/acs.jced.6b00680
2,Ⅲ,0,0,1,0,0,choline chloride,ethylene glycol,,0.333,0.667,,338.2,19.3,10.1021/acs.jced.6b00680
2,Ⅲ,0,0,1,0,0,choline chloride,ethylene glycol,,0.333,0.667,,343.2,17.6,10.1021/acs.jced.6b00680
2,Ⅲ,0,0,1,0,0,choline chloride,ethylene glycol,,0.333,0.667,,348.2,16.3,10.1021/acs.jced.6b00680
2,Ⅲ,0,0,1,0,0,choline chloride,ethylene glycol,,0.333,0.667,,353.2,15.2,10.1021/acs.jced.6b00680
2,Ⅲ,0,0,1,0,0,choline chloride,Ethylene glycol,,0.333,0.667,,298.15,39.96,10.1039/D0CP01431A
2,Ⅲ,0,0,1,0,0,choline chloride,Glycerol,,0.333,0.667,,298.15,346.74,10.1039/D0CP01431A
2,Ⅲ,0,0,1,0,0,choline chloride,"1,2-Propanediol",,0.333,0.667,,298.15,122.3,10.1039/D0CP01431A
2,Ⅲ,0,0,1,0,0,choline chloride,malonic acid,,0.5,0.5,,298.15,1257.4,10.1039/D0CP01431A
2,Ⅲ,0,0,1,0,0,choline chloride,glutaric acid,,0.5,0.5,,298.15,2243.1,10.1039/D0CP01431A
2,Ⅲ,0,0,1,0,0,choline chloride,urea,,0.333,0.667,,298.15,1058.1,10.1039/D0CP01431A
2,Ⅲ,0,0,1,0,0,Tetramethylammonium chloride,Ethylene glycol,,0.25,0.75,,298.15,26.12,10.1039/D0CP01431A
2,Ⅲ,0,0,1,0,0,Tetraethylammonium chloride,Ethylene glycol,,0.333,0.667,,298.15,50.43,10.1039/D0CP01431A
2,Ⅲ,0,0,1,0,0,Tetrabutylammonium chloride,Ethylene glycol,,0.333,0.667,,298.15,61.16,10.1039/D0CP01431A
2,Ⅲ,0,0,1,0,0,1-Butyl-3-methylimidazolium hexafluorophosphate,N-Methylacetamide,,0.333,0.667,,298.15,17.31,10.1039/D0CP01431A
2,Ⅲ,0,0,1,0,0,1-Hexyl-3-methylimidazolium hexafluorophosphate,N-Methylacetamide,,0.333,0.667,,298.15,21.1,10.1039/D0CP01431A
2,Ⅲ,0,0,1,0,0,1-Methyl-3-octylimidazolium hexafluorophosphate,N-Methylacetamide,,0.333,0.667,,298.15,26.12,10.1039/D0CP01431A
2,Ⅲ,0,0,1,0,0,Tetramethylammonium acetate,Ethylene glycol,,0.333,0.667,,298.15,42.44,10.1039/D0CP01431A
2,Ⅲ,0,0,1,0,0,Tetraethylammonium bromide,Ethylene glycol,,0.333,0.667,,298.15,28.84,10.1039/D0CP01431A
2,Ⅲ,0,0,1,0,0,1-Butyl-3-methylimidazolium trifluoromethanesulfonate,N-Methylacetamide,,0.333,0.667,,298.15,16.33,10.1039/D0CP01431A
2,Ⅲ,0,0,1,0,0,1-Butyl-3-methylimidazolium acetate,N-Methylacetamide,,0.333,0.667,,298.15,36.36,10.1039/D0CP01431A
2,Ⅲ,0,0,1,0,0,Phenyltrimethylammonium chloride,Ethylene glycol,,0.333,0.667,,298.15,53.29,10.1039/D0CP01431A
2,Ⅲ,0,0,1,0,0,Benzyltrimethylammonium Chloride,Ethylene glycol,,0.333,0.667,,298.15,106.31,10.1039/D0CP01431A
2,Ⅲ,0,0,1,0,0,allyltrimethylammonium chloride,Ethylene glycol,,0.333,0.667,,298.15,11.32,10.1039/D0CP01431A
2,Ⅲ,0,0,1,0,0,choline chloride,glycerol,,0.333,0.667,,283.15,1003.9428,10.1016/j.fluid.2014.01.028
2,Ⅲ,0,0,1,0,0,choline chloride,glycerol,,0.333,0.667,,293.15,472.9671,10.1016/j.fluid.2014.01.028
2,Ⅲ,0,0,1,0,0,choline chloride,glycerol,,0.333,0.667,,303.15,246.7928,10.1016/j.fluid.2014.01.028
2,Ⅲ,0,0,1,0,0,choline chloride,glycerol,,0.333,0.667,,313.15,133.3749,10.1016/j.fluid.2014.01.028
2,Ⅲ,0,0,1,0,0,choline chloride,glycerol,,0.333,0.667,,323.15,81.5895,10.1016/j.fluid.2014.01.028
2,Ⅲ,0,0,1,0,0,choline chloride,glycerol,,0.333,0.667,,333.15,53.8117,10.1016/j.fluid.2014.01.028
2,Ⅲ,0,0,1,0,0,choline chloride,glycerol,,0.333,0.667,,343.15,36.7409,10.1016/j.fluid.2014.01.028
2,Ⅲ,0,0,1,0,0,choline chloride,glycerol,,0.333,0.667,,353.15,26.3331,10.1016/j.fluid.2014.01.028
2,Ⅲ,0,0,1,0,0,choline chloride,glycerol,,0.333,0.667,,363.15,19.5866,10.1016/j.fluid.2014.01.028
2,Ⅲ,0,0,1,0,0,choline chloride,phenol,,0.333,0.667,,293.2,120.77,10.1021/je300997v
2,Ⅲ,0,0,1,0,0,choline chloride,phenol,,0.333,0.667,,298.2,90.33,10.1021/je300997v
2,Ⅲ,0,0,1,0,0,choline chloride,phenol,,0.333,0.667,,303.2,68.41,10.1021/je300997v
2,Ⅲ,0,0,1,0,0,choline chloride,phenol,,0.333,0.667,,308.2,53.43,10.1021/je300997v
2,Ⅲ,0,0,1,0,0,choline chloride,phenol,,0.333,0.667,,313.2,42.42,10.1021/je300997v
2,Ⅲ,0,0,1,0,0,choline chloride,phenol,,0.333,0.667,,318.2,34.34,10.1021/je300997v
2,Ⅲ,0,0,1,0,0,choline chloride,phenol,,0.25,0.75,,293.2,57.84,10.1021/je300997v
2,Ⅲ,0,0,1,0,0,choline chloride,phenol,,0.25,0.75,,298.2,44.64,10.1021/je300997v
2,Ⅲ,0,0,1,0,0,choline chloride,phenol,,0.25,0.75,,303.2,35.17,10.1021/je300997v
