Number of components,Type of DES,I,II,III,IV,V,Component#1,Component#2,Component#3,X#1 (molar fraction),X#2 (molar fraction),X#3 (molar fraction),"Temperature, K","Density, g/cm^3",Reference (DOI)
2,Ⅴ,0,0,0,0,1,DL-menthol,L-Lactic acid,,0.667,0.333,,308.15,0.886,10.1021/acssuschemeng.5b00532
2,Ⅴ,0,0,0,0,1,DL-menthol,L-Lactic acid,,0.667,0.333,,313.15,0.883,10.1021/acssuschemeng.5b00532
2,Ⅴ,0,0,0,0,1,DL-menthol,L-Lactic acid,,0.667,0.333,,318.15,0.879,10.1021/acssuschemeng.5b00532
2,Ⅴ,0,0,0,0,1,DL-menthol,L-Lactic acid,,0.667,0.333,,323.15,0.876,10.1021/acssuschemeng.5b00532
2,Ⅴ,0,0,0,0,1,DL-menthol,L-Lactic acid,,0.667,0.333,,328.15,0.872,10.1021/acssuschemeng.5b00532
2,Ⅴ,0,0,0,0,1,DL-menthol,L-Lactic acid,,0.667,0.333,,333.15,0.868,10.1021/acssuschemeng.5b00532
2,Ⅴ,0,0,0,0,1,DL-menthol,L-Lactic acid,,0.667,0.333,,338.15,0.865,10.1021/acssuschemeng.5b00532
2,Ⅴ,0,0,0,0,1,DL-menthol,L-Lactic acid,,0.667,0.333,,343.15,0.861,10.1021/acssuschemeng.5b00532
2,Ⅴ,0,0,0,0,1,DL-menthol,L-Lactic acid,,0.667,0.333,,348.15,0.857,10.1021/acssuschemeng.5b00532
2,Ⅴ,0,0,0,0,1,DL-menthol,L-Lactic acid,,0.667,0.333,,353.15,0.853,10.1021/acssuschemeng.5b00532
2,Ⅴ,0,0,0,0,1,DL-menthol,Pyruvic acid,,0.333,0.667,,293.15,0.999,10.1021/acssuschemeng.5b00532
2,Ⅴ,0,0,0,0,1,DL-menthol,Pyruvic acid,,0.333,0.667,,298.15,0.995,10.1021/acssuschemeng.5b00532
2,Ⅴ,0,0,0,0,1,DL-menthol,Pyruvic acid,,0.333,0.667,,303.15,0.991,10.1021/acssuschemeng.5b00532
2,Ⅴ,0,0,0,0,1,DL-menthol,Pyruvic acid,,0.333,0.667,,308.15,0.987,10.1021/acssuschemeng.5b00532
2,Ⅴ,0,0,0,0,1,DL-menthol,Pyruvic acid,,0.333,0.667,,313.15,0.983,10.1021/acssuschemeng.5b00532
2,Ⅴ,0,0,0,0,1,DL-menthol,Pyruvic acid,,0.333,0.667,,318.15,0.978,10.1021/acssuschemeng.5b00532
2,Ⅴ,0,0,0,0,1,DL-menthol,Pyruvic acid,,0.333,0.667,,323.15,0.974,10.1021/acssuschemeng.5b00532
2,Ⅴ,0,0,0,0,1,DL-menthol,Pyruvic acid,,0.333,0.667,,328.15,0.97,10.1021/acssuschemeng.5b00532
2,Ⅴ,0,0,0,0,1,DL-menthol,Pyruvic acid,,0.333,0.667,,333.15,0.966,10.1021/acssuschemeng.5b00532
2,Ⅴ,0,0,0,0,1,DL-menthol,Pyruvic acid,,0.333,0.667,,338.15,0.962,10.1021/acssuschemeng.5b00532
2,Ⅴ,0,0,0,0,1,DL-menthol,Pyruvic acid,,0.333,0.667,,343.15,0.958,10.1021/acssuschemeng.5b00532
2,Ⅴ,0,0,0,0,1,DL-menthol,Pyruvic acid,,0.333,0.667,,348.15,0.953,10.1021/acssuschemeng.5b00532
2,Ⅴ,0,0,0,0,1,DL-menthol,Pyruvic acid,,0.333,0.667,,353.15,0.948,10.1021/acssuschemeng.5b00532
2,Ⅴ,0,0,0,0,1,DL-Menthol,Anise alcohol,,0.333,0.667,,298.15,1.017,10.1016/j.seppur.2020.117211
2,Ⅴ,0,0,0,0,1,DL-Menthol,Anise alcohol,,0.5,0.5,,298.15,0.991,10.1016/j.seppur.2020.117211
2,Ⅴ,0,0,0,0,1,DL-Menthol,Anise alcohol,,0.667,0.333,,298.15,0.953,10.1016/j.seppur.2020.117211
2,Ⅴ,0,0,0,0,1,L-Menthol,Capric acid,,0.6,0.4,,283.15,0.9075,10.1021/acssuschemeng.8b01203
2,Ⅴ,0,0,0,0,1,L-Menthol,Capric acid,,0.6,0.4,,288.15,0.9039,10.1021/acssuschemeng.8b01203
2,Ⅴ,0,0,0,0,1,L-Menthol,Capric acid,,0.6,0.4,,293.15,0.9002,10.1021/acssuschemeng.8b01203
2,Ⅴ,0,0,0,0,1,L-Menthol,Capric acid,,0.6,0.4,,298.15,0.8965,10.1021/acssuschemeng.8b01203
2,Ⅴ,0,0,0,0,1,L-Menthol,Capric acid,,0.6,0.4,,303.15,0.8929,10.1021/acssuschemeng.8b01203
2,Ⅴ,0,0,0,0,1,L-Menthol,Capric acid,,0.6,0.4,,308.15,0.8892,10.1021/acssuschemeng.8b01203
2,Ⅴ,0,0,0,0,1,L-Menthol,Capric acid,,0.6,0.4,,313.15,0.8855,10.1021/acssuschemeng.8b01203
2,Ⅴ,0,0,0,0,1,L-Menthol,Capric acid,,0.6,0.4,,318.15,0.8818,10.1021/acssuschemeng.8b01203
2,Ⅴ,0,0,0,0,1,L-Menthol,Capric acid,,0.6,0.4,,323.15,0.878,10.1021/acssuschemeng.8b01203
2,Ⅴ,0,0,0,0,1,L-Menthol,Capric acid,,0.6,0.4,,328.15,0.8743,10.1021/acssuschemeng.8b01203
2,Ⅴ,0,0,0,0,1,L-Menthol,Capric acid,,0.6,0.4,,333.15,0.8705,10.1021/acssuschemeng.8b01203
2,Ⅴ,0,0,0,0,1,L-Menthol,Capric acid,,0.6,0.4,,338.15,0.8667,10.1021/acssuschemeng.8b01203
2,Ⅴ,0,0,0,0,1,L-Menthol,Capric acid,,0.6,0.4,,343.15,0.8629,10.1021/acssuschemeng.8b01203
2,Ⅴ,0,0,0,0,1,L-Menthol,Capric acid,,0.6,0.4,,348.15,0.8591,10.1021/acssuschemeng.8b01203
2,Ⅴ,0,0,0,0,1,L-Menthol,Capric acid,,0.6,0.4,,353.15,0.8553,10.1021/acssuschemeng.8b01203
2,Ⅴ,0,0,0,0,1,L-Menthol,Capric acid,,0.6,0.4,,358.15,0.8514,10.1021/acssuschemeng.8b01203
2,Ⅴ,0,0,0,0,1,L-Menthol,Capric acid,,0.6,0.4,,363.15,0.8476,10.1021/acssuschemeng.8b01203
2,Ⅴ,0,0,0,0,1,L-Menthol,Capric acid,,0.6,0.4,,368.15,0.8437,10.1021/acssuschemeng.8b01203
2,Ⅴ,0,0,0,0,1,L-Menthol,Capric acid,,0.6,0.4,,373.15,0.8397,10.1021/acssuschemeng.8b01203
2,Ⅴ,0,0,0,0,1,L-Menthol,Caprylic acid,,0.6,0.4,,278.15,0.9148,10.1021/acssuschemeng.8b01203
2,Ⅴ,0,0,0,0,1,L-Menthol,Caprylic acid,,0.6,0.4,,283.15,0.911,10.1021/acssuschemeng.8b01203
2,Ⅴ,0,0,0,0,1,L-Menthol,Caprylic acid,,0.6,0.4,,288.15,0.9073,10.1021/acssuschemeng.8b01203
2,Ⅴ,0,0,0,0,1,L-Menthol,Caprylic acid,,0.6,0.4,,293.15,0.9036,10.1021/acssuschemeng.8b01203
2,Ⅴ,0,0,0,0,1,L-Menthol,Caprylic acid,,0.6,0.4,,298.15,0.8998,10.1021/acssuschemeng.8b01203
2,Ⅴ,0,0,0,0,1,L-Menthol,Caprylic acid,,0.6,0.4,,303.15,0.8961,10.1021/acssuschemeng.8b01203
2,Ⅴ,0,0,0,0,1,L-Menthol,Caprylic acid,,0.6,0.4,,308.15,0.8924,10.1021/acssuschemeng.8b01203
2,Ⅴ,0,0,0,0,1,L-Menthol,Caprylic acid,,0.6,0.4,,313.15,0.8887,10.1021/acssuschemeng.8b01203
2,Ⅴ,0,0,0,0,1,L-Menthol,Caprylic acid,,0.6,0.4,,318.15,0.8849,10.1021/acssuschemeng.8b01203
2,Ⅴ,0,0,0,0,1,L-Menthol,Caprylic acid,,0.6,0.4,,323.15,0.8811,10.1021/acssuschemeng.8b01203
2,Ⅴ,0,0,0,0,1,L-Menthol,Caprylic acid,,0.6,0.4,,328.15,0.8773,10.1021/acssuschemeng.8b01203
2,Ⅴ,0,0,0,0,1,L-Menthol,Caprylic acid,,0.6,0.4,,333.15,0.8735,10.1021/acssuschemeng.8b01203
2,Ⅴ,0,0,0,0,1,L-Menthol,Caprylic acid,,0.6,0.4,,338.15,0.8697,10.1021/acssuschemeng.8b01203
2,Ⅴ,0,0,0,0,1,L-Menthol,Caprylic acid,,0.6,0.4,,343.15,0.8658,10.1021/acssuschemeng.8b01203
2,Ⅴ,0,0,0,0,1,L-Menthol,Caprylic acid,,0.6,0.4,,348.15,0.8619,10.1021/acssuschemeng.8b01203
2,Ⅴ,0,0,0,0,1,L-Menthol,Caprylic acid,,0.6,0.4,,353.15,0.858,10.1021/acssuschemeng.8b01203
2,Ⅴ,0,0,0,0,1,L-Menthol,Caprylic acid,,0.6,0.4,,358.15,0.8541,10.1021/acssuschemeng.8b01203
2,Ⅴ,0,0,0,0,1,L-Menthol,Caprylic acid,,0.6,0.4,,363.15,0.8502,10.1021/acssuschemeng.8b01203
2,Ⅴ,0,0,0,0,1,L-Menthol,Caprylic acid,,0.6,0.4,,368.15,0.8462,10.1021/acssuschemeng.8b01203
2,Ⅴ,0,0,0,0,1,L-Menthol,Caprylic acid,,0.6,0.4,,373.15,0.8422,10.1021/acssuschemeng.8b01203
2,Ⅴ,0,0,0,0,1,L-Menthol,Lauric acid,,0.75,0.25,,298.15,0.893,10.1021/acssuschemeng.8b01203
2,Ⅴ,0,0,0,0,1,L-Menthol,Lauric acid,,0.75,0.25,,303.15,0.8894,10.1021/acssuschemeng.8b01203
2,Ⅴ,0,0,0,0,1,L-Menthol,Lauric acid,,0.75,0.25,,308.15,0.8859,10.1021/acssuschemeng.8b01203
2,Ⅴ,0,0,0,0,1,L-Menthol,Lauric acid,,0.75,0.25,,313.15,0.8823,10.1021/acssuschemeng.8b01203
2,Ⅴ,0,0,0,0,1,L-Menthol,Lauric acid,,0.75,0.25,,318.15,0.8787,10.1021/acssuschemeng.8b01203
2,Ⅴ,0,0,0,0,1,L-Menthol,Lauric acid,,0.75,0.25,,323.15,0.8751,10.1021/acssuschemeng.8b01203
2,Ⅴ,0,0,0,0,1,L-Menthol,Lauric acid,,0.75,0.25,,328.15,0.8714,10.1021/acssuschemeng.8b01203
2,Ⅴ,0,0,0,0,1,L-Menthol,Lauric acid,,0.75,0.25,,333.15,0.8677,10.1021/acssuschemeng.8b01203
2,Ⅴ,0,0,0,0,1,L-Menthol,Lauric acid,,0.75,0.25,,338.15,0.8639,10.1021/acssuschemeng.8b01203
2,Ⅴ,0,0,0,0,1,L-Menthol,Lauric acid,,0.75,0.25,,343.15,0.8601,10.1021/acssuschemeng.8b01203
2,Ⅴ,0,0,0,0,1,L-Menthol,Lauric acid,,0.75,0.25,,348.15,0.8562,10.1021/acssuschemeng.8b01203
2,Ⅴ,0,0,0,0,1,L-Menthol,Lauric acid,,0.75,0.25,,353.15,0.8523,10.1021/acssuschemeng.8b01203
2,Ⅴ,0,0,0,0,1,L-Menthol,Lauric acid,,0.75,0.25,,358.15,0.8485,10.1021/acssuschemeng.8b01203
2,Ⅴ,0,0,0,0,1,L-Menthol,Lauric acid,,0.75,0.25,,363.15,0.8447,10.1021/acssuschemeng.8b01203
2,Ⅴ,0,0,0,0,1,L-Menthol,Lauric acid,,0.75,0.25,,368.15,0.841,10.1021/acssuschemeng.8b01203
2,Ⅴ,0,0,0,0,1,L-Menthol,Lauric acid,,0.75,0.25,,373.15,0.8372,10.1021/acssuschemeng.8b01203
2,Ⅴ,0,0,0,0,1,L-Menthol,Myristic acid,,0.8,0.2,,298.15,0.8921,10.1021/acssuschemeng.8b01203
2,Ⅴ,0,0,0,0,1,L-Menthol,Myristic acid,,0.8,0.2,,303.15,0.8884,10.1021/acssuschemeng.8b01203
2,Ⅴ,0,0,0,0,1,L-Menthol,Myristic acid,,0.8,0.2,,308.15,0.8848,10.1021/acssuschemeng.8b01203
2,Ⅴ,0,0,0,0,1,L-Menthol,Myristic acid,,0.8,0.2,,313.15,0.8812,10.1021/acssuschemeng.8b01203
2,Ⅴ,0,0,0,0,1,L-Menthol,Myristic acid,,0.8,0.2,,318.15,0.8776,10.1021/acssuschemeng.8b01203
2,Ⅴ,0,0,0,0,1,L-Menthol,Myristic acid,,0.8,0.2,,323.15,0.8739,10.1021/acssuschemeng.8b01203
2,Ⅴ,0,0,0,0,1,L-Menthol,Myristic acid,,0.8,0.2,,328.15,0.8702,10.1021/acssuschemeng.8b01203
2,Ⅴ,0,0,0,0,1,L-Menthol,Myristic acid,,0.8,0.2,,333.15,0.8665,10.1021/acssuschemeng.8b01203
2,Ⅴ,0,0,0,0,1,L-Menthol,Myristic acid,,0.8,0.2,,338.15,0.8628,10.1021/acssuschemeng.8b01203
2,Ⅴ,0,0,0,0,1,L-Menthol,Myristic acid,,0.8,0.2,,343.15,0.859,10.1021/acssuschemeng.8b01203
2,Ⅴ,0,0,0,0,1,L-Menthol,Myristic acid,,0.8,0.2,,348.15,0.8553,10.1021/acssuschemeng.8b01203
2,Ⅴ,0,0,0,0,1,L-Menthol,Myristic acid,,0.8,0.2,,353.15,0.8515,10.1021/acssuschemeng.8b01203
2,Ⅴ,0,0,0,0,1,L-Menthol,Myristic acid,,0.8,0.2,,358.15,0.8476,10.1021/acssuschemeng.8b01203
2,Ⅴ,0,0,0,0,1,L-Menthol,Myristic acid,,0.8,0.2,,363.15,0.8438,10.1021/acssuschemeng.8b01203
2,Ⅴ,0,0,0,0,1,L-Menthol,Myristic acid,,0.8,0.2,,368.15,0.8398,10.1021/acssuschemeng.8b01203
2,Ⅴ,0,0,0,0,1,L-Menthol,Myristic acid,,0.8,0.2,,373.15,0.8359,10.1021/acssuschemeng.8b01203
2,Ⅴ,0,0,0,0,1,L-Menthol,Palmitic acid,,0.85,0.15,,313.15,0.8814,10.1021/acssuschemeng.8b01203
2,Ⅴ,0,0,0,0,1,L-Menthol,Palmitic acid,,0.85,0.15,,318.15,0.8777,10.1021/acssuschemeng.8b01203
2,Ⅴ,0,0,0,0,1,L-Menthol,Palmitic acid,,0.85,0.15,,323.15,0.8741,10.1021/acssuschemeng.8b01203
2,Ⅴ,0,0,0,0,1,L-Menthol,Palmitic acid,,0.85,0.15,,328.15,0.8703,10.1021/acssuschemeng.8b01203
2,Ⅴ,0,0,0,0,1,L-Menthol,Palmitic acid,,0.85,0.15,,333.15,0.8666,10.1021/acssuschemeng.8b01203
2,Ⅴ,0,0,0,0,1,L-Menthol,Palmitic acid,,0.85,0.15,,338.15,0.8629,10.1021/acssuschemeng.8b01203
2,Ⅴ,0,0,0,0,1,L-Menthol,Palmitic acid,,0.85,0.15,,343.15,0.8591,10.1021/acssuschemeng.8b01203
2,Ⅴ,0,0,0,0,1,L-Menthol,Palmitic acid,,0.85,0.15,,348.15,0.8553,10.1021/acssuschemeng.8b01203
2,Ⅴ,0,0,0,0,1,L-Menthol,Palmitic acid,,0.85,0.15,,353.15,0.8513,10.1021/acssuschemeng.8b01203
2,Ⅴ,0,0,0,0,1,L-Menthol,Palmitic acid,,0.85,0.15,,358.15,0.8475,10.1021/acssuschemeng.8b01203
2,Ⅴ,0,0,0,0,1,L-Menthol,Palmitic acid,,0.85,0.15,,363.15,0.8436,10.1021/acssuschemeng.8b01203
2,Ⅴ,0,0,0,0,1,L-Menthol,Palmitic acid,,0.85,0.15,,368.15,0.8396,10.1021/acssuschemeng.8b01203
2,Ⅴ,0,0,0,0,1,L-Menthol,Palmitic acid,,0.85,0.15,,373.15,0.8355,10.1021/acssuschemeng.8b01203
2,Ⅴ,0,0,0,0,1,L-Menthol,Stearic acid,,0.9,0.1,,313.15,0.881,10.1021/acssuschemeng.8b01203
2,Ⅴ,0,0,0,0,1,L-Menthol,Stearic acid,,0.9,0.1,,318.15,0.8774,10.1021/acssuschemeng.8b01203
2,Ⅴ,0,0,0,0,1,L-Menthol,Stearic acid,,0.9,0.1,,323.15,0.8737,10.1021/acssuschemeng.8b01203
2,Ⅴ,0,0,0,0,1,L-Menthol,Stearic acid,,0.9,0.1,,328.15,0.87,10.1021/acssuschemeng.8b01203
2,Ⅴ,0,0,0,0,1,L-Menthol,Stearic acid,,0.9,0.1,,333.15,0.8662,10.1021/acssuschemeng.8b01203
2,Ⅴ,0,0,0,0,1,L-Menthol,Stearic acid,,0.9,0.1,,338.15,0.8624,10.1021/acssuschemeng.8b01203
2,Ⅴ,0,0,0,0,1,L-Menthol,Stearic acid,,0.9,0.1,,343.15,0.8587,10.1021/acssuschemeng.8b01203
2,Ⅴ,0,0,0,0,1,L-Menthol,Stearic acid,,0.9,0.1,,348.15,0.8549,10.1021/acssuschemeng.8b01203
2,Ⅴ,0,0,0,0,1,L-Menthol,Stearic acid,,0.9,0.1,,353.15,0.8511,10.1021/acssuschemeng.8b01203
2,Ⅴ,0,0,0,0,1,L-Menthol,Stearic acid,,0.9,0.1,,358.15,0.8472,10.1021/acssuschemeng.8b01203
2,Ⅴ,0,0,0,0,1,L-Menthol,Stearic acid,,0.9,0.1,,363.15,0.8433,10.1021/acssuschemeng.8b01203
2,Ⅴ,0,0,0,0,1,L-Menthol,Stearic acid,,0.9,0.1,,368.15,0.8393,10.1021/acssuschemeng.8b01203
2,Ⅴ,0,0,0,0,1,L-Menthol,Stearic acid,,0.9,0.1,,373.15,0.8353,10.1021/acssuschemeng.8b01203
2,Ⅴ,0,0,0,0,1,Thymol,Capric acid,,0.5,0.5,,293.15,0.934,10.1021/acssuschemeng.8b01203
2,Ⅴ,0,0,0,0,1,Thymol,Capric acid,,0.5,0.5,,298.15,0.9301,10.1021/acssuschemeng.8b01203
2,Ⅴ,0,0,0,0,1,Thymol,Capric acid,,0.5,0.5,,303.15,0.9263,10.1021/acssuschemeng.8b01203
2,Ⅴ,0,0,0,0,1,Thymol,Capric acid,,0.5,0.5,,308.15,0.9224,10.1021/acssuschemeng.8b01203
2,Ⅴ,0,0,0,0,1,Thymol,Capric acid,,0.5,0.5,,313.15,0.9186,10.1021/acssuschemeng.8b01203
2,Ⅴ,0,0,0,0,1,Thymol,Capric acid,,0.5,0.5,,318.15,0.9147,10.1021/acssuschemeng.8b01203
2,Ⅴ,0,0,0,0,1,Thymol,Capric acid,,0.5,0.5,,323.15,0.9108,10.1021/acssuschemeng.8b01203
2,Ⅴ,0,0,0,0,1,Thymol,Capric acid,,0.5,0.5,,328.15,0.907,10.1021/acssuschemeng.8b01203
2,Ⅴ,0,0,0,0,1,Thymol,Capric acid,,0.5,0.5,,333.15,0.9031,10.1021/acssuschemeng.8b01203
2,Ⅴ,0,0,0,0,1,Thymol,Capric acid,,0.5,0.5,,338.15,0.8992,10.1021/acssuschemeng.8b01203
2,Ⅴ,0,0,0,0,1,Thymol,Capric acid,,0.5,0.5,,343.15,0.8953,10.1021/acssuschemeng.8b01203
2,Ⅴ,0,0,0,0,1,Thymol,Capric acid,,0.5,0.5,,348.15,0.8914,10.1021/acssuschemeng.8b01203
2,Ⅴ,0,0,0,0,1,Thymol,Capric acid,,0.5,0.5,,353.15,0.8874,10.1021/acssuschemeng.8b01203
2,Ⅴ,0,0,0,0,1,Thymol,Capric acid,,0.5,0.5,,358.15,0.8835,10.1021/acssuschemeng.8b01203
2,Ⅴ,0,0,0,0,1,Thymol,Capric acid,,0.5,0.5,,363.15,0.8795,10.1021/acssuschemeng.8b01203
2,Ⅴ,0,0,0,0,1,Thymol,Capric acid,,0.5,0.5,,368.15,0.8755,10.1021/acssuschemeng.8b01203
2,Ⅴ,0,0,0,0,1,Thymol,Capric acid,,0.5,0.5,,373.15,0.8715,10.1021/acssuschemeng.8b01203
2,Ⅴ,0,0,0,0,1,Thymol,Caprylic acid,,0.421,0.579,,278.15,0.9461,10.1021/acssuschemeng.8b01203
2,Ⅴ,0,0,0,0,1,Thymol,Caprylic acid,,0.421,0.579,,283.15,0.9421,10.1021/acssuschemeng.8b01203
2,Ⅴ,0,0,0,0,1,Thymol,Caprylic acid,,0.421,0.579,,288.15,0.9381,10.1021/acssuschemeng.8b01203
2,Ⅴ,0,0,0,0,1,Thymol,Caprylic acid,,0.421,0.579,,293.15,0.9341,10.1021/acssuschemeng.8b01203
2,Ⅴ,0,0,0,0,1,Thymol,Caprylic acid,,0.421,0.579,,298.15,0.9301,10.1021/acssuschemeng.8b01203
2,Ⅴ,0,0,0,0,1,Thymol,Caprylic acid,,0.421,0.579,,303.15,0.9261,10.1021/acssuschemeng.8b01203
2,Ⅴ,0,0,0,0,1,Thymol,Caprylic acid,,0.421,0.579,,308.15,0.9221,10.1021/acssuschemeng.8b01203
2,Ⅴ,0,0,0,0,1,Thymol,Caprylic acid,,0.421,0.579,,313.15,0.9181,10.1021/acssuschemeng.8b01203
2,Ⅴ,0,0,0,0,1,Thymol,Caprylic acid,,0.421,0.579,,318.15,0.914,10.1021/acssuschemeng.8b01203
2,Ⅴ,0,0,0,0,1,Thymol,Caprylic acid,,0.421,0.579,,323.15,0.91,10.1021/acssuschemeng.8b01203
2,Ⅴ,0,0,0,0,1,Thymol,Caprylic acid,,0.421,0.579,,328.15,0.906,10.1021/acssuschemeng.8b01203
2,Ⅴ,0,0,0,0,1,Thymol,Caprylic acid,,0.421,0.579,,333.15,0.902,10.1021/acssuschemeng.8b01203
2,Ⅴ,0,0,0,0,1,Thymol,Caprylic acid,,0.421,0.579,,338.15,0.8979,10.1021/acssuschemeng.8b01203
2,Ⅴ,0,0,0,0,1,Thymol,Caprylic acid,,0.421,0.579,,343.15,0.8939,10.1021/acssuschemeng.8b01203
2,Ⅴ,0,0,0,0,1,Thymol,Caprylic acid,,0.421,0.579,,348.15,0.8898,10.1021/acssuschemeng.8b01203
2,Ⅴ,0,0,0,0,1,Thymol,Caprylic acid,,0.421,0.579,,353.15,0.8858,10.1021/acssuschemeng.8b01203
2,Ⅴ,0,0,0,0,1,Thymol,Caprylic acid,,0.421,0.579,,358.15,0.8817,10.1021/acssuschemeng.8b01203
2,Ⅴ,0,0,0,0,1,Thymol,Caprylic acid,,0.421,0.579,,363.15,0.8776,10.1021/acssuschemeng.8b01203
2,Ⅴ,0,0,0,0,1,Thymol,Caprylic acid,,0.421,0.579,,368.15,0.8735,10.1021/acssuschemeng.8b01203
2,Ⅴ,0,0,0,0,1,Thymol,Caprylic acid,,0.421,0.579,,373.15,0.8694,10.1021/acssuschemeng.8b01203
2,Ⅴ,0,0,0,0,1,Thymol,Lauric acid,,0.55,0.45,,303.15,0.9221,10.1021/acssuschemeng.8b01203
2,Ⅴ,0,0,0,0,1,Thymol,Lauric acid,,0.55,0.45,,308.15,0.9183,10.1021/acssuschemeng.8b01203
2,Ⅴ,0,0,0,0,1,Thymol,Lauric acid,,0.55,0.45,,313.15,0.9145,10.1021/acssuschemeng.8b01203
2,Ⅴ,0,0,0,0,1,Thymol,Lauric acid,,0.55,0.45,,318.15,0.9107,10.1021/acssuschemeng.8b01203
2,Ⅴ,0,0,0,0,1,Thymol,Lauric acid,,0.55,0.45,,323.15,0.9069,10.1021/acssuschemeng.8b01203
2,Ⅴ,0,0,0,0,1,Thymol,Lauric acid,,0.55,0.45,,328.15,0.9031,10.1021/acssuschemeng.8b01203
2,Ⅴ,0,0,0,0,1,Thymol,Lauric acid,,0.55,0.45,,333.15,0.8992,10.1021/acssuschemeng.8b01203
2,Ⅴ,0,0,0,0,1,Thymol,Lauric acid,,0.55,0.45,,338.15,0.8992,10.1021/acssuschemeng.8b01203
2,Ⅴ,0,0,0,0,1,Thymol,Lauric acid,,0.55,0.45,,343.15,0.8953,10.1021/acssuschemeng.8b01203
2,Ⅴ,0,0,0,0,1,Thymol,Lauric acid,,0.55,0.45,,348.15,0.8914,10.1021/acssuschemeng.8b01203
2,Ⅴ,0,0,0,0,1,Thymol,Lauric acid,,0.55,0.45,,353.15,0.8874,10.1021/acssuschemeng.8b01203
2,Ⅴ,0,0,0,0,1,Thymol,Lauric acid,,0.55,0.45,,358.15,0.8835,10.1021/acssuschemeng.8b01203
2,Ⅴ,0,0,0,0,1,Thymol,Lauric acid,,0.55,0.45,,363.15,0.8795,10.1021/acssuschemeng.8b01203
2,Ⅴ,0,0,0,0,1,Thymol,Lauric acid,,0.55,0.45,,368.15,0.8755,10.1021/acssuschemeng.8b01203
2,Ⅴ,0,0,0,0,1,Thymol,Lauric acid,,0.55,0.45,,373.15,0.8715,10.1021/acssuschemeng.8b01203
2,Ⅴ,0,0,0,0,1,Thymol,Myristic acid,,0.75,0.25,,313.15,0.9279,10.1021/acssuschemeng.8b01203
2,Ⅴ,0,0,0,0,1,Thymol,Myristic acid,,0.75,0.25,,318.15,0.924,10.1021/acssuschemeng.8b01203
2,Ⅴ,0,0,0,0,1,Thymol,Myristic acid,,0.75,0.25,,323.15,0.9202,10.1021/acssuschemeng.8b01203
2,Ⅴ,0,0,0,0,1,Thymol,Myristic acid,,0.75,0.25,,328.15,0.9164,10.1021/acssuschemeng.8b01203
2,Ⅴ,0,0,0,0,1,Thymol,Myristic acid,,0.75,0.25,,333.15,0.9126,10.1021/acssuschemeng.8b01203
2,Ⅴ,0,0,0,0,1,Thymol,Myristic acid,,0.75,0.25,,338.15,0.9087,10.1021/acssuschemeng.8b01203
2,Ⅴ,0,0,0,0,1,Thymol,Myristic acid,,0.75,0.25,,343.15,0.9049,10.1021/acssuschemeng.8b01203
2,Ⅴ,0,0,0,0,1,Thymol,Myristic acid,,0.75,0.25,,348.15,0.901,10.1021/acssuschemeng.8b01203
2,Ⅴ,0,0,0,0,1,Thymol,Myristic acid,,0.75,0.25,,353.15,0.8971,10.1021/acssuschemeng.8b01203
2,Ⅴ,0,0,0,0,1,Thymol,Myristic acid,,0.75,0.25,,358.15,0.8933,10.1021/acssuschemeng.8b01203
2,Ⅴ,0,0,0,0,1,Thymol,Myristic acid,,0.75,0.25,,363.15,0.8893,10.1021/acssuschemeng.8b01203
2,Ⅴ,0,0,0,0,1,Thymol,Myristic acid,,0.75,0.25,,368.15,0.8853,10.1021/acssuschemeng.8b01203
2,Ⅴ,0,0,0,0,1,Thymol,Myristic acid,,0.75,0.25,,373.15,0.8814,10.1021/acssuschemeng.8b01203
2,Ⅴ,0,0,0,0,1,Thymol,Palmitic acid,,0.8,0.2,,313.15,0.9294,10.1021/acssuschemeng.8b01203
2,Ⅴ,0,0,0,0,1,Thymol,Palmitic acid,,0.8,0.2,,318.15,0.9255,10.1021/acssuschemeng.8b01203
2,Ⅴ,0,0,0,0,1,Thymol,Palmitic acid,,0.8,0.2,,323.15,0.9217,10.1021/acssuschemeng.8b01203
2,Ⅴ,0,0,0,0,1,Thymol,Palmitic acid,,0.8,0.2,,328.15,0.9179,10.1021/acssuschemeng.8b01203
2,Ⅴ,0,0,0,0,1,Thymol,Palmitic acid,,0.8,0.2,,333.15,0.914,10.1021/acssuschemeng.8b01203
2,Ⅴ,0,0,0,0,1,Thymol,Palmitic acid,,0.8,0.2,,338.15,0.9102,10.1021/acssuschemeng.8b01203
2,Ⅴ,0,0,0,0,1,Thymol,Palmitic acid,,0.8,0.2,,343.15,0.9063,10.1021/acssuschemeng.8b01203
2,Ⅴ,0,0,0,0,1,Thymol,Palmitic acid,,0.8,0.2,,348.15,0.9024,10.1021/acssuschemeng.8b01203
2,Ⅴ,0,0,0,0,1,Thymol,Palmitic acid,,0.8,0.2,,353.15,0.8986,10.1021/acssuschemeng.8b01203
2,Ⅴ,0,0,0,0,1,Thymol,Palmitic acid,,0.8,0.2,,358.15,0.8946,10.1021/acssuschemeng.8b01203
2,Ⅴ,0,0,0,0,1,Thymol,Palmitic acid,,0.8,0.2,,363.15,0.8906,10.1021/acssuschemeng.8b01203
2,Ⅴ,0,0,0,0,1,Thymol,Palmitic acid,,0.8,0.2,,368.15,0.8867,10.1021/acssuschemeng.8b01203
